league_name,data_type,club,player_name,position,age,comp_url,player_url,injury,player_market_value,country,nationality,second_nationality,league_id,competition,reason,since,until,matches_missed,secondary_comp_name,injured_since,injured_until,yellow_cards
Bundesliga,injuries,Austria Vienna,Ziad El Sheiwi,Left-Back,21,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/ziad-el-sheiwi/profil/spieler/689271,Cruciate ligament tear,200000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Austria Vienna,Abdoulaye Kanté,Centre-Forward,20,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/abdoulaye-kante/profil/spieler/1288949,Cruciate ligament tear,200000.0,Austria,Cote d'Ivoire,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,SK Sturm Graz,Alexandar Borkovic,Centre-Back,26,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/alexandar-borkovic/profil/spieler/321050,Cruciate ligament tear,350000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,SK Sturm Graz,Tim Oermann,Centre-Back,21,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/tim-oermann/profil/spieler/696164,bruise,5000000.0,Austria,Germany,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Red Bull Salzburg,Karim Onisiwo,Centre-Forward,33,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/karim-onisiwo/profil/spieler/119234,Hamstring injury,800000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,SK Sturm Graz,Axel Kayombo,Left Winger,19,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/axel-kayombo/profil/spieler/922788,Ankle injury,2000000.0,Austria,DR Congo,France,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Rapid Vienna,Tobias Børkeeiet,Defensive Midfield,26,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/tobias-borkeeiet/profil/spieler/458537,Cartilage damage,400000.0,Austria,Norway,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Rapid Vienna,Noah Bischof,Centre-Forward,22,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/noah-bischof/profil/spieler/519444,Ankle injury,500000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Rapid Vienna,Moritz Oswald,Central Midfield,23,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/moritz-oswald/profil/spieler/526032,Partial tear of the plantar fascia,800000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Rapid Vienna,Jakob Schöller,Centre-Back,19,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/jakob-scholler/profil/spieler/715893,unknown injury,700000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Rapid Vienna,Amin-Elias Gröller,Centre-Back,20,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/amin-elias-groller/profil/spieler/803046,unknown injury,400000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,SV Ried,Jonas Mayer,Central Midfield,21,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/jonas-mayer/profil/spieler/693101,Ill,500000.0,Austria,Austria,,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,SV Ried,Nermin Mesic,Central Midfield,19,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/nermin-mesic/profil/spieler/1046130,Cruciate ligament tear,,Austria,Germany,Bosnia-Herzegovina,A1,,,,,,Bundesliga,,,
Bundesliga,injuries,Wolfsberger AC,Erik Kojzek,Centre-Forward,19,https://www.transfermarkt.com/bundesliga/verletztespieler/wettbewerb/A1/plus/1,https://www.transfermarkt.com/erik-kojzek/profil/spieler/922711,Elbow injury,3000000.0,Austria,Austria,Slovenia,A1,,,,,,Bundesliga,,,
Chance Liga,suspensions,SK Slavia Prague,Tomas Chory,Centre-Forward,30,,,,,Czech Republic,,,TS1,Chance Liga,Red card suspension,,,6.0,,,,
Chance Liga,suspensions,FC Hradec Kralove,Daniel Horak,Left-Back,25,,,,,Czech Republic,,,TS1,Chance Liga,Red card suspension,,,2.0,,,,
Chance Liga,suspensions,SK Sigma Olomouc,Jan Koutny,Goalkeeper,20,,,,,Czech Republic,,,TS1,Chance Liga,Red card suspension,,,1.0,,,,
Chance Liga,suspensions,SK Sigma Olomouc,Jan Kral,Centre-Back,26,,,,,Czech Republic,,,TS1,Chance Liga,Indirect card suspension,,,1.0,,,,
Chance Liga,suspensions,FC Hradec Kralove,Filip Cihak,Centre-Back,26,,,,,Czech Republic,,,TS1,Chance Liga,Indirect card suspension,,,1.0,,,,
Chance Liga,injuries,SK Slavia Prague,Igoh Ogbu,Centre-Back,25,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/igoh-ogbu/profil/spieler/567738,Hamstring injury,11000000.0,Czech Republic,Nigeria,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,SK Sigma Olomouc,Jan Kliment,Centre-Forward,31,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/jan-kliment/profil/spieler/218299,Broken leg,900000.0,Czech Republic,Czech Republic,Slovakia,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FC Hradec Kralove,David Heidenreich,Centre-Back,25,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/david-heidenreich/profil/spieler/473887,Knee injury,125000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FC Slovan Liberec,Jan Knapik,Centre-Back,24,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/jan-knapik/profil/spieler/591843,Knee injury,800000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FC Slovan Liberec,Qëndrim Zyba,Central Midfield,24,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/qendrim-zyba/profil/spieler/482386,Knee injury,500000.0,Czech Republic,Kosovo,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FK Dukla Prague,Roman Holis,Centre-Back,27,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/roman-holis/profil/spieler/474804,Hamstring injury,150000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FC Banik Ostrava,Filip Kubala,Second Striker,25,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/filip-kubala/profil/spieler/339077,Knee injury,650000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,AC Sparta Prague,Elias Cobbaut,Centre-Back,27,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/elias-cobbaut/profil/spieler/419723,unknown injury,2000000.0,Czech Republic,Belgium,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,AC Sparta Prague,Veljko Birmancevic,Left Winger,27,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/veljko-birmancevic/profil/spieler/419648,Head injury,5000000.0,Czech Republic,Serbia,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,AC Sparta Prague,Filip Panák,Centre-Back,29,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/filip-panak/profil/spieler/331963,unknown injury,2300000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,AC Sparta Prague,Kaan Kairinen,Central Midfield,26,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/kaan-kairinen/profil/spieler/322989,Knee problems,5500000.0,Czech Republic,Finland,Türkiye,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,AC Sparta Prague,Jaroslav Zelený,Centre-Back,32,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/jaroslav-zeleny/profil/spieler/142219,unknown injury,1000000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,SK Slavia Prague,Filip Horsky,Right Winger,22,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/filip-horsky/profil/spieler/820611,Cruciate ligament injury,300000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,SK Slavia Prague,Tomas Vlcek,Centre-Back,24,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/tomas-vlcek/profil/spieler/534568,meningitis,5000000.0,Czech Republic,Czech Republic,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FC Slovan Liberec,Martin Ryzek,Centre-Back,20,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/martin-ryzek/profil/spieler/930389,Splenic rupture,75000.0,Czech Republic,Slovakia,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,SK Sigma Olomouc,Yunusa Muritala,Centre-Forward,25,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/yunusa-muritala/profil/spieler/624087,Cruciate ligament injury,275000.0,Czech Republic,Nigeria,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,FK Dukla Prague,Rajmund Mikus,Left Midfield,29,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/rajmund-mikus/profil/spieler/329401,Knee surgery,225000.0,Czech Republic,Slovakia,,TS1,,,,,,Chance Liga,,,
Chance Liga,injuries,SK Slavia Prague,Dominik Javorcek,Left-Back,22,https://www.transfermarkt.com/chance-liga/verletztespieler/wettbewerb/TS1/plus/1,https://www.transfermarkt.com/dominik-javorcek/profil/spieler/610608,Knee injury,550000.0,Czech Republic,Slovakia,,TS1,,,,,,Chance Liga,,,
Superliga,suspensions,FC Midtjylland,Edward Chilufya,Right Winger,25,,,,,Denmark,,,DK1,Superliga,Red card suspension,,,2.0,,,,
Superliga,injuries,Odense Boldklub,Viljar Myhra,Goalkeeper,29,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/viljar-myhra/profil/spieler/291254,heart problems,800000.0,Denmark,Norway,,DK1,,,,,,Superliga,,,
Superliga,injuries,Viborg FF,Srdjan Kuzmic,Right-Back,21,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/srdjan-kuzmic/profil/spieler/722375,Knock,1300000.0,Denmark,Slovenia,,DK1,,,,,,Superliga,,,
Superliga,injuries,Aarhus GF,Youssouph Badji,Centre-Forward,23,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/youssouph-badji/profil/spieler/649035,Groin injury,1000000.0,Denmark,Senegal,,DK1,,,,,,Superliga,,,
Superliga,injuries,Vejle Boldklub,Jonathan Amon,Left Winger,26,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jonathan-amon/profil/spieler/542776,Hamstring injury,600000.0,Denmark,United States,,DK1,,,,,,Superliga,,,
Superliga,injuries,Vejle Boldklub,Anders Jacobsen,Centre-Forward,35,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/anders-jacobsen/profil/spieler/44726,Knee injury,100000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Copenhagen,Elias Achouri,Left Winger,26,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/elias-achouri/profil/spieler/645589,Hamstring injury,3500000.0,Denmark,Tunisia,France,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Copenhagen,Thomas Delaney,Central Midfield,33,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/thomas-delaney/profil/spieler/91849,unknown injury,1200000.0,Denmark,Denmark,United States,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Copenhagen,Jonathan Moalem,Central Midfield,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jonathan-moalem/profil/spieler/1042887,Hip problems,,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Copenhagen,Oliver Højer,Central Midfield,18,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/oliver-hojer/profil/spieler/1042884,surgery,50000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,Randers FC,Paul Izzo,Goalkeeper,30,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/paul-izzo/profil/spieler/181921,Hip injury,600000.0,Denmark,Australia,Italy,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Fredericia,Daníel Freyr Kristjánsson,Left-Back,19,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/daniel-freyr-kristjansson/profil/spieler/871193,unknown injury,450000.0,Denmark,Iceland,,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Fredericia,Jonatan Lindekilde,Central Midfield,19,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jonatan-lindekilde/profil/spieler/926991,unknown injury,400000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,Vejle Boldklub,Jelle Duin,Centre-Forward,26,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jelle-duin/profil/spieler/339327,Knee injury,200000.0,Denmark,Netherlands,,DK1,,,,,,Superliga,,,
Superliga,injuries,Viborg FF,Zan Zaletel,Centre-Back,25,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/zan-zaletel/profil/spieler/412517,Knee injury,1500000.0,Denmark,Slovenia,,DK1,,,,,,Superliga,,,
Superliga,injuries,Randers FC,Oliver Jones,Centre-Back,22,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/oliver-jones/profil/spieler/888517,Knee surgery,250000.0,Denmark,Australia,,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Midtjylland,Ousmane Diao,Centre-Back,21,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/ousmane-diao/profil/spieler/1099668,Broken foot,7500000.0,Denmark,Senegal,,DK1,,,,,,Superliga,,,
Superliga,injuries,Aarhus GF,Jacob Andersen,Right-Back,21,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jacob-andersen/profil/spieler/819798,Cruciate ligament injury,400000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,Viborg FF,Oliver Bundgaard,Left-Back,24,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/oliver-bundgaard/profil/spieler/566571,Cruciate ligament injury,1000000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,Odense Boldklub,Jakob Bonde,Central Midfield,31,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/jakob-bonde/profil/spieler/202570,Cruciate ligament surgery,400000.0,Denmark,Denmark,,DK1,,,,,,Superliga,,,
Superliga,injuries,FC Fredericia,Ovie Ejeheri,Goalkeeper,22,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/ovie-ejeheri/profil/spieler/586987,surgery,150000.0,Denmark,England,Nigeria,DK1,,,,,,Superliga,,,
Superliga,injuries,Vejle Boldklub,Lundrim Hetemi,Defensive Midfield,25,https://www.transfermarkt.com/superliga/verletztespieler/wettbewerb/DK1/plus/1,https://www.transfermarkt.com/lundrim-hetemi/profil/spieler/527467,Cruciate ligament surgery,500000.0,Denmark,Albania,Denmark,DK1,,,,,,Superliga,,,
Scottish Premiership,injuries,Rangers FC,Dujon Sterling,Right-Back,25,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/dujon-sterling/profil/spieler/346315,Achilles tendon surgery,3500000.0,Scotland,England,Jamaica,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Kilmarnock FC,Matty Kennedy,Left Winger,30,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/matty-kennedy/profil/spieler/132207,Hip injury,300000.0,Scotland,Northern Ireland,Scotland,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Heart of Midlothian FC,Craig Gordon,Goalkeeper,42,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/craig-gordon/profil/spieler/12589,Shoulder injury,50000.0,Scotland,Scotland,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Dundee United FC,Ross Graham,Centre-Back,24,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/ross-graham/profil/spieler/396563,Hamstring injury,700000.0,Scotland,Scotland,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Heart of Midlothian FC,Jamie McCart,Centre-Back,28,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/jamie-mccart/profil/spieler/290801,Leg injury,350000.0,Scotland,Scotland,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Motherwell FC,Jordan McGhee,Centre-Back,29,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/jordan-mcghee/profil/spieler/193881,Thigh problems,350000.0,Scotland,Scotland,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Dundee FC,Charlie Reilly,Left Midfield,23,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/charlie-reilly/profil/spieler/589926,Broken shoulder,100000.0,Scotland,Scotland,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Motherwell FC,Zach Robinson,Centre-Forward,23,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/zach-robinson/profil/spieler/727132,Achilles tendon rupture,350000.0,Scotland,England,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Dundee United FC,Kristijan Trapanovski,Left Winger,26,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/kristijan-trapanovski/profil/spieler/404358,Hamstring injury,500000.0,Scotland,North Macedonia,,SC1,,,,,,Scottish Premiership,,,
Scottish Premiership,injuries,Dundee United FC,Ryan Strain,Right-Back,28,https://www.transfermarkt.com/scottish-premiership/verletztespieler/wettbewerb/SC1/plus/1,https://www.transfermarkt.com/ryan-strain/profil/spieler/549354,Hamstring injury,600000.0,Scotland,Australia,England,SC1,,,,,,Scottish Premiership,,,
